time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-3.142e-09;7.979e-01;2.174e-08;1.045e+00;1.044e+00;7.500e-01;2.836e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
0.000014000;1.044e+00;8.332e-01;-2.779e-05;7.978e-01;-2.659e-05;1.045e+00;1.044e+00;7.499e-01;-2.500e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.583e-01;-1.496e-02
0.001876000;1.045e+00;8.032e-01;-4.273e-03;7.685e-01;-4.088e-03;1.045e+00;1.045e+00;7.229e-01;-3.846e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.435e-01;-3.347e-02
0.003152000;1.046e+00;7.839e-01;-5.142e-03;7.491e-01;-4.914e-03;1.047e+00;1.046e+00;7.055e-01;-4.628e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.002e-01;-4.217e-02
0.003741000;1.047e+00;7.768e-01;-4.994e-03;7.419e-01;-4.770e-03;1.047e+00;1.047e+00;6.991e-01;-4.495e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.212e-01;-4.379e-02
0.003839000;1.047e+00;7.758e-01;-4.942e-03;7.409e-01;-4.720e-03;1.047e+00;1.047e+00;6.982e-01;-4.448e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.243e-01;-4.392e-02
0.004133000;1.047e+00;7.729e-01;-4.744e-03;7.379e-01;-4.530e-03;1.048e+00;1.047e+00;6.956e-01;-4.270e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.330e-01;-4.405e-02
0.006587000;1.050e+00;7.617e-01;-1.742e-03;7.258e-01;-1.660e-03;1.050e+00;1.050e+00;6.855e-01;-1.568e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.671e-01;-3.497e-02
0.006784000;1.050e+00;7.616e-01;-1.473e-03;7.256e-01;-1.404e-03;1.050e+00;1.050e+00;6.855e-01;-1.326e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.674e-01;-3.379e-02
0.008001000;1.050e+00;7.628e-01;4.444e-05;7.263e-01;4.232e-05;1.051e+00;1.050e+00;6.865e-01;4.000e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.640e-01;-2.631e-02
0.008884000;1.050e+00;7.647e-01;9.033e-04;7.280e-01;8.600e-04;1.051e+00;1.050e+00;6.883e-01;8.130e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.581e-01;-2.129e-02
0.011711000;1.050e+00;7.711e-01;2.056e-03;7.341e-01;1.957e-03;1.051e+00;1.050e+00;6.940e-01;1.850e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.372e-01;-1.132e-02
0.011888000;1.050e+00;7.713e-01;2.060e-03;7.343e-01;1.961e-03;1.051e+00;1.050e+00;6.942e-01;1.854e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.362e-01;-1.103e-02
0.012241000;1.050e+00;7.718e-01;2.049e-03;7.348e-01;1.951e-03;1.051e+00;1.050e+00;6.946e-01;1.844e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.344e-01;-1.056e-02
0.013655000;1.050e+00;7.729e-01;1.837e-03;7.360e-01;1.749e-03;1.051e+00;1.050e+00;6.956e-01;1.653e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.297e-01;-9.782e-03
0.014715000;1.050e+00;7.730e-01;1.579e-03;7.361e-01;1.504e-03;1.050e+00;1.050e+00;6.957e-01;1.421e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.284e-01;-1.005e-02
0.014892000;1.050e+00;7.729e-01;1.533e-03;7.361e-01;1.460e-03;1.050e+00;1.050e+00;6.956e-01;1.380e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.283e-01;-1.013e-02
0.015068000;1.050e+00;7.729e-01;1.488e-03;7.361e-01;1.417e-03;1.050e+00;1.050e+00;6.956e-01;1.339e-03;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.283e-01;-1.023e-02
0.021394000;1.050e+00;7.697e-01;5.922e-04;7.331e-01;5.641e-04;1.050e+00;1.050e+00;6.927e-01;5.330e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.330e-01;-1.304e-02
0.021712000;1.050e+00;7.696e-01;5.833e-04;7.330e-01;5.556e-04;1.050e+00;1.050e+00;6.927e-01;5.250e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.331e-01;-1.305e-02
0.022666000;1.050e+00;7.694e-01;5.678e-04;7.328e-01;5.408e-04;1.050e+00;1.050e+00;6.925e-01;5.110e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.332e-01;-1.302e-02
0.022984000;1.050e+00;7.694e-01;5.633e-04;7.328e-01;5.366e-04;1.050e+00;1.050e+00;6.924e-01;5.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.332e-01;-1.300e-02
0.023302000;1.050e+00;7.693e-01;5.611e-04;7.328e-01;5.344e-04;1.050e+00;1.050e+00;6.924e-01;5.050e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.331e-01;-1.298e-02
0.032207000;1.050e+00;7.686e-01;4.033e-04;7.320e-01;3.842e-04;1.050e+00;1.050e+00;6.917e-01;3.630e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.312e-01;-1.267e-02
0.078654000;1.050e+00;7.645e-01;-5.889e-05;7.281e-01;-5.608e-05;1.050e+00;1.050e+00;6.881e-01;-5.300e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.277e-01;-1.229e-02
0.081654000;1.050e+00;7.643e-01;-7.333e-05;7.279e-01;-6.984e-05;1.050e+00;1.050e+00;6.879e-01;-6.600e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.274e-01;-1.227e-02
0.082654000;1.050e+00;7.643e-01;-7.778e-05;7.278e-01;-7.407e-05;1.050e+00;1.050e+00;6.878e-01;-7.000e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.274e-01;-1.227e-02
0.086654000;1.050e+00;7.640e-01;-9.667e-05;7.276e-01;-9.206e-05;1.050e+00;1.050e+00;6.876e-01;-8.700e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.271e-01;-1.224e-02
0.088654000;1.050e+00;7.638e-01;-1.056e-04;7.274e-01;-1.005e-04;1.050e+00;1.050e+00;6.874e-01;-9.500e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.270e-01;-1.222e-02
0.128654000;1.050e+00;7.613e-01;-2.700e-04;7.249e-01;-2.571e-04;1.050e+00;1.050e+00;6.852e-01;-2.430e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.245e-01;-1.198e-02
