time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.040e+00;4.978e-01;-1.412e-02;4.787e-01;-1.357e-02;1.036e+00;1.048e+00;4.893e-01;1.111e-02;1.040e+00;4.480e-01;-1.270e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000084000;1.040e+00;4.978e-01;-1.439e-02;4.787e-01;-1.384e-02;1.036e+00;1.047e+00;4.893e-01;1.085e-02;1.040e+00;4.480e-01;-1.295e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000139000;1.040e+00;4.977e-01;-1.457e-02;4.787e-01;-1.401e-02;1.035e+00;1.047e+00;4.893e-01;1.068e-02;1.040e+00;4.480e-01;-1.311e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000502000;1.040e+00;4.975e-01;-1.568e-02;4.786e-01;-1.509e-02;1.035e+00;1.047e+00;4.893e-01;9.619e-03;1.040e+00;4.478e-01;-1.411e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000518000;1.039e+00;4.975e-01;-1.573e-02;4.786e-01;-1.513e-02;1.035e+00;1.047e+00;4.893e-01;9.575e-03;1.039e+00;4.478e-01;-1.415e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000662000;1.039e+00;4.975e-01;-1.614e-02;4.786e-01;-1.553e-02;1.035e+00;1.047e+00;4.893e-01;9.182e-03;1.039e+00;4.477e-01;-1.452e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000678000;1.039e+00;4.974e-01;-1.618e-02;4.786e-01;-1.557e-02;1.034e+00;1.047e+00;4.893e-01;9.140e-03;1.039e+00;4.477e-01;-1.456e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000918000;1.039e+00;4.973e-01;-1.683e-02;4.786e-01;-1.619e-02;1.034e+00;1.047e+00;4.893e-01;8.523e-03;1.039e+00;4.476e-01;-1.515e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.000947000;1.039e+00;4.973e-01;-1.690e-02;4.786e-01;-1.627e-02;1.034e+00;1.046e+00;4.893e-01;8.453e-03;1.039e+00;4.476e-01;-1.521e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.001288000;1.039e+00;4.972e-01;-1.774e-02;4.786e-01;-1.707e-02;1.034e+00;1.046e+00;4.893e-01;7.658e-03;1.039e+00;4.475e-01;-1.596e-02;1.000e+01;5.000e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
