time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActivePower;Wind_Turbine_GEN_InjectedReactivePower;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_ActivePowerPu;Wind_Turbine_GEN_ReactivePowerPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.001;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.001;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.100999;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.200998;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.400996;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
0.800992;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
1.600984;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
2.600984;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
3.600984;1.0966661655699972;0.374999547135;0.3419450320509271;-0.3999997107790001;-0.3647415442703098;1.0;10.0;0.375068;-0.393889;-0.393889;0.375068;-0.393889;0.344771;-0.362072;0.375068;-0.393889;1.087876;0.4999631742688655;1.0
