time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;-0.000e+00;8.424e-01;4.153e-02
19.999996;1.000e+00;8.320e-01;-3.477e-07;8.320e-01;2.490e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
19.999997;1.000e+00;8.320e-01;-3.477e-07;8.320e-01;2.490e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;1.933e-02
20.000000;1.000e+00;8.320e-01;-3.476e-07;8.320e-01;2.490e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;-0.000e+00;8.424e-01;1.933e-02
20.000376;1.000e+00;8.320e-01;-3.400e-07;8.320e-01;2.500e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;-0.000e+00;8.424e-01;1.933e-02
20.000499;9.999e-01;8.320e-01;-3.375e-07;8.320e-01;2.503e-07;1.014e+00;8.311e-01;4.065e-02;8.424e-01;4.120e-02;9.999e-01;2.080e-03;-0.000e+00;8.424e-01;1.933e-02
20.000622;9.999e-01;8.320e-01;-4.003e-04;8.321e-01;-3.997e-04;1.014e+00;8.311e-01;4.065e-02;8.424e-01;4.120e-02;9.999e-01;2.080e-03;-1.000e-06;8.424e-01;1.933e-02
20.000868;9.999e-01;8.320e-01;-4.003e-04;8.321e-01;-3.997e-04;1.014e+00;8.311e-01;4.065e-02;8.424e-01;4.120e-02;9.999e-01;2.080e-03;-1.000e-06;8.424e-01;1.933e-02
20.001360;9.999e-01;8.320e-01;-4.003e-04;8.321e-01;-3.998e-04;1.014e+00;8.307e-01;4.065e-02;8.420e-01;4.120e-02;9.999e-01;2.080e-03;-1.000e-06;8.424e-01;1.933e-02
20.001802;9.998e-01;8.316e-01;-4.003e-04;8.318e-01;-3.998e-04;1.013e+00;8.308e-01;4.026e-02;8.420e-01;4.080e-02;9.998e-01;2.079e-03;-1.000e-06;8.424e-01;1.933e-02
