time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.058e-01;4.103e-01
0.000256000;1.044e+00;8.333e-01;-4.444e-01;7.979e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.048e-01;4.103e-01
0.000512000;1.044e+00;8.333e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.500e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.038e-01;4.103e-01
0.000768000;1.044e+00;8.332e-01;-4.445e-01;7.978e-01;-4.255e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.028e-01;4.103e-01
0.001024000;1.044e+00;8.332e-01;-4.445e-01;7.977e-01;-4.256e-01;1.044e+00;7.499e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.018e-01;4.103e-01
0.001280000;1.044e+00;8.331e-01;-4.445e-01;7.976e-01;-4.256e-01;1.044e+00;7.498e-01;-4.000e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;8.008e-01;4.103e-01
0.001536000;1.044e+00;8.330e-01;-4.445e-01;7.975e-01;-4.256e-01;1.044e+00;7.497e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.998e-01;4.103e-01
0.001792000;1.044e+00;8.328e-01;-4.445e-01;7.974e-01;-4.256e-01;1.044e+00;7.495e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.989e-01;4.103e-01
0.002048000;1.044e+00;8.326e-01;-4.446e-01;7.972e-01;-4.256e-01;1.044e+00;7.494e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.979e-01;4.103e-01
0.002304000;1.044e+00;8.324e-01;-4.446e-01;7.970e-01;-4.257e-01;1.044e+00;7.492e-01;-4.001e-01;1.000e+01;8.336e-01;-4.245e-01;-4.245e-01;7.970e-01;4.103e-01
