time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;9.870e-09;7.979e-01;7.791e-09;1.045e+00;1.044e+00;7.500e-01;1.970e-09;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.920e-01;-9.645e-02
0.139540000;1.045e+00;8.329e-01;8.333e-05;7.975e-01;7.978e-05;1.045e+00;1.045e+00;7.497e-01;7.500e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.916e-01;-9.642e-02
0.144540000;1.045e+00;8.329e-01;9.222e-05;7.974e-01;8.829e-05;1.045e+00;1.045e+00;7.496e-01;8.300e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.916e-01;-9.642e-02
0.414540000;1.045e+00;8.301e-01;6.333e-04;7.943e-01;6.061e-04;1.045e+00;1.045e+00;7.471e-01;5.700e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.885e-01;-9.615e-02
0.423540000;1.045e+00;8.300e-01;6.422e-04;7.943e-01;6.146e-04;1.045e+00;1.045e+00;7.470e-01;5.780e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.884e-01;-9.614e-02
0.706540000;1.045e+00;8.294e-01;7.656e-04;7.936e-01;7.325e-04;1.046e+00;1.045e+00;7.464e-01;6.890e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.877e-01;-9.607e-02
0.715540000;1.045e+00;8.293e-01;7.778e-04;7.935e-01;7.442e-04;1.046e+00;1.045e+00;7.464e-01;7.000e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.877e-01;-9.607e-02
0.962540000;1.045e+00;8.271e-01;1.201e-03;7.911e-01;1.149e-03;1.046e+00;1.045e+00;7.444e-01;1.081e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.853e-01;-9.586e-02
0.963540000;1.046e+00;8.271e-01;1.202e-03;7.911e-01;1.150e-03;1.046e+00;1.046e+00;7.444e-01;1.082e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.852e-01;-9.586e-02
0.979540000;1.046e+00;8.270e-01;1.218e-03;7.910e-01;1.165e-03;1.046e+00;1.046e+00;7.443e-01;1.096e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.851e-01;-9.585e-02
