time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-2.188e-09;7.979e-01;6.918e-09;1.045e+00;1.044e+00;7.500e-01;-6.031e-09;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.920e-01;-9.645e-02
0.079023000;1.044e+00;8.333e-01;1.667e-05;7.978e-01;1.596e-05;1.045e+00;1.044e+00;7.499e-01;1.500e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.920e-01;-9.645e-02
0.142023000;1.044e+00;8.329e-01;9.667e-05;7.975e-01;9.255e-05;1.045e+00;1.044e+00;7.496e-01;8.700e-05;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.916e-01;-9.645e-02
0.150023000;1.044e+00;8.329e-01;1.122e-04;7.974e-01;1.074e-04;1.045e+00;1.044e+00;7.496e-01;1.010e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.916e-01;-9.644e-02
0.329023000;1.045e+00;8.308e-01;5.811e-04;7.954e-01;5.563e-04;1.045e+00;1.045e+00;7.477e-01;5.230e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.895e-01;-9.640e-02
0.337023000;1.045e+00;8.307e-01;6.011e-04;7.953e-01;5.755e-04;1.045e+00;1.045e+00;7.477e-01;5.410e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.895e-01;-9.640e-02
0.412023000;1.045e+00;8.301e-01;7.411e-04;7.947e-01;7.095e-04;1.045e+00;1.045e+00;7.471e-01;6.670e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.888e-01;-9.638e-02
0.419023000;1.045e+00;8.301e-01;7.511e-04;7.947e-01;7.191e-04;1.045e+00;1.045e+00;7.471e-01;6.760e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.888e-01;-9.638e-02
0.708023000;1.045e+00;8.293e-01;9.122e-04;7.940e-01;8.733e-04;1.045e+00;1.045e+00;7.464e-01;8.210e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.881e-01;-9.636e-02
0.716023000;1.045e+00;8.293e-01;9.244e-04;7.939e-01;8.850e-04;1.045e+00;1.045e+00;7.464e-01;8.320e-04;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.881e-01;-9.636e-02
0.983023000;1.045e+00;8.270e-01;1.454e-03;7.916e-01;1.392e-03;1.045e+00;1.045e+00;7.443e-01;1.309e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.858e-01;-9.631e-02
0.984023000;1.045e+00;8.270e-01;1.456e-03;7.916e-01;1.393e-03;1.045e+00;1.045e+00;7.443e-01;1.310e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.858e-01;-9.631e-02
0.985023000;1.045e+00;8.269e-01;1.457e-03;7.916e-01;1.394e-03;1.045e+00;1.045e+00;7.443e-01;1.311e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.858e-01;-9.631e-02
0.986023000;1.045e+00;8.269e-01;1.458e-03;7.916e-01;1.396e-03;1.045e+00;1.045e+00;7.442e-01;1.312e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.858e-01;-9.631e-02
0.987023000;1.045e+00;8.269e-01;1.459e-03;7.916e-01;1.397e-03;1.045e+00;1.045e+00;7.442e-01;1.313e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.857e-01;-9.631e-02
0.988023000;1.045e+00;8.269e-01;1.460e-03;7.916e-01;1.398e-03;1.045e+00;1.045e+00;7.442e-01;1.314e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.857e-01;-9.631e-02
1.246591000;1.045e+00;8.265e-01;1.548e-03;7.912e-01;1.482e-03;1.045e+00;1.045e+00;7.439e-01;1.393e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.854e-01;-9.630e-02
1.254591000;1.045e+00;8.265e-01;1.553e-03;7.912e-01;1.487e-03;1.045e+00;1.045e+00;7.439e-01;1.398e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.853e-01;-9.630e-02
1.262591000;1.045e+00;8.265e-01;1.560e-03;7.912e-01;1.493e-03;1.045e+00;1.045e+00;7.438e-01;1.404e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.853e-01;-9.630e-02
1.536591000;1.045e+00;8.247e-01;1.967e-03;7.894e-01;1.883e-03;1.045e+00;1.045e+00;7.422e-01;1.770e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.835e-01;-9.626e-02
1.542591000;1.045e+00;8.247e-01;1.973e-03;7.894e-01;1.889e-03;1.045e+00;1.045e+00;7.422e-01;1.776e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.835e-01;-9.626e-02
1.548591000;1.045e+00;8.246e-01;1.979e-03;7.894e-01;1.894e-03;1.045e+00;1.045e+00;7.422e-01;1.781e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.835e-01;-9.626e-02
1.553591000;1.045e+00;8.246e-01;1.983e-03;7.894e-01;1.899e-03;1.045e+00;1.045e+00;7.422e-01;1.785e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.835e-01;-9.626e-02
1.840653000;1.045e+00;8.243e-01;2.049e-03;7.891e-01;1.961e-03;1.045e+00;1.045e+00;7.419e-01;1.844e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.832e-01;-9.625e-02
1.845653000;1.045e+00;8.243e-01;2.052e-03;7.891e-01;1.964e-03;1.045e+00;1.045e+00;7.419e-01;1.847e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.832e-01;-9.625e-02
1.854653000;1.045e+00;8.243e-01;2.059e-03;7.890e-01;1.971e-03;1.045e+00;1.045e+00;7.419e-01;1.853e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.832e-01;-9.625e-02
2.128000000;1.045e+00;8.230e-01;2.362e-03;7.877e-01;2.261e-03;1.045e+00;1.045e+00;7.407e-01;2.126e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.819e-01;-9.623e-02
2.129000000;1.045e+00;8.230e-01;2.363e-03;7.877e-01;2.262e-03;1.045e+00;1.045e+00;7.407e-01;2.127e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.623e-02
2.133000000;1.045e+00;8.230e-01;2.366e-03;7.877e-01;2.264e-03;1.045e+00;1.045e+00;7.407e-01;2.129e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.623e-02
2.134000000;1.045e+00;8.229e-01;2.366e-03;7.877e-01;2.264e-03;1.045e+00;1.045e+00;7.407e-01;2.129e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.623e-02
2.137000000;1.045e+00;8.229e-01;2.368e-03;7.877e-01;2.266e-03;1.045e+00;1.045e+00;7.406e-01;2.131e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.623e-02
2.139000000;1.045e+00;8.229e-01;2.369e-03;7.877e-01;2.268e-03;1.045e+00;1.045e+00;7.406e-01;2.132e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.622e-02
2.375846000;1.045e+00;8.229e-01;2.388e-03;7.876e-01;2.286e-03;1.045e+00;1.045e+00;7.406e-01;2.149e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.818e-01;-9.623e-02
2.400846000;1.045e+00;8.228e-01;2.394e-03;7.876e-01;2.292e-03;1.045e+00;1.045e+00;7.406e-01;2.155e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.817e-01;-9.623e-02
2.409846000;1.045e+00;8.228e-01;2.398e-03;7.876e-01;2.295e-03;1.045e+00;1.045e+00;7.405e-01;2.158e-03;1.000e+01;8.335e-01;1.556e-02;1.045e+00;7.817e-01;-9.623e-02
