time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;8.333e-02;1.069e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;8.333e-02;1.069e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.000508000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.001020000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.978e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.004020000;1.044e+00;8.333e-01;8.327e-02;7.979e-01;7.973e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.494e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.007020000;1.044e+00;8.333e-01;8.315e-02;7.979e-01;7.962e-02;1.069e+00;1.066e+00;8.016e-01;1.356e-01;1.044e+00;7.500e-01;7.484e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.008020000;1.044e+00;8.333e-01;8.311e-02;7.979e-01;7.958e-02;1.069e+00;1.066e+00;8.016e-01;1.355e-01;1.044e+00;7.499e-01;7.480e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.009020000;1.044e+00;8.333e-01;8.305e-02;7.979e-01;7.953e-02;1.069e+00;1.066e+00;8.016e-01;1.355e-01;1.044e+00;7.499e-01;7.475e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.009946000;1.044e+00;8.332e-01;8.300e-02;7.979e-01;7.948e-02;1.069e+00;1.066e+00;8.016e-01;1.354e-01;1.044e+00;7.499e-01;7.470e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.012970000;1.044e+00;8.332e-01;8.282e-02;7.979e-01;7.931e-02;1.069e+00;1.066e+00;8.016e-01;1.353e-01;1.044e+00;7.499e-01;7.454e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.013970000;1.044e+00;8.332e-01;8.275e-02;7.979e-01;7.924e-02;1.069e+00;1.066e+00;8.016e-01;1.352e-01;1.044e+00;7.499e-01;7.448e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.014970000;1.044e+00;8.332e-01;8.268e-02;7.979e-01;7.918e-02;1.069e+00;1.066e+00;8.016e-01;1.351e-01;1.044e+00;7.498e-01;7.442e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.015970000;1.044e+00;8.331e-01;8.261e-02;7.979e-01;7.912e-02;1.069e+00;1.066e+00;8.016e-01;1.351e-01;1.044e+00;7.498e-01;7.435e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.016970000;1.044e+00;8.331e-01;8.254e-02;7.978e-01;7.905e-02;1.069e+00;1.066e+00;8.016e-01;1.350e-01;1.044e+00;7.498e-01;7.429e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.017970000;1.044e+00;8.331e-01;8.247e-02;7.979e-01;7.898e-02;1.069e+00;1.066e+00;8.016e-01;1.349e-01;1.044e+00;7.498e-01;7.422e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.019970000;1.044e+00;8.331e-01;8.232e-02;7.979e-01;7.884e-02;1.069e+00;1.066e+00;8.016e-01;1.348e-01;1.044e+00;7.498e-01;7.409e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.020970000;1.044e+00;8.330e-01;8.224e-02;7.979e-01;7.877e-02;1.069e+00;1.066e+00;8.016e-01;1.347e-01;1.044e+00;7.497e-01;7.402e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.024970000;1.044e+00;8.330e-01;8.193e-02;7.979e-01;7.847e-02;1.069e+00;1.066e+00;8.016e-01;1.345e-01;1.044e+00;7.497e-01;7.373e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.025970000;1.044e+00;8.330e-01;8.185e-02;7.979e-01;7.840e-02;1.069e+00;1.066e+00;8.017e-01;1.344e-01;1.044e+00;7.497e-01;7.366e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.026970000;1.044e+00;8.330e-01;8.177e-02;7.979e-01;7.832e-02;1.068e+00;1.065e+00;8.017e-01;1.343e-01;1.044e+00;7.497e-01;7.359e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.027970000;1.044e+00;8.329e-01;8.168e-02;7.979e-01;7.825e-02;1.068e+00;1.065e+00;8.017e-01;1.342e-01;1.044e+00;7.496e-01;7.351e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.033970000;1.044e+00;8.329e-01;8.118e-02;7.979e-01;7.778e-02;1.068e+00;1.065e+00;8.017e-01;1.338e-01;1.044e+00;7.496e-01;7.307e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.034970000;1.044e+00;8.328e-01;8.110e-02;7.979e-01;7.770e-02;1.068e+00;1.065e+00;8.017e-01;1.337e-01;1.044e+00;7.496e-01;7.299e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.035970000;1.044e+00;8.328e-01;8.101e-02;7.979e-01;7.762e-02;1.068e+00;1.065e+00;8.018e-01;1.336e-01;1.044e+00;7.495e-01;7.291e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.036970000;1.044e+00;8.328e-01;8.093e-02;7.979e-01;7.754e-02;1.068e+00;1.065e+00;8.018e-01;1.336e-01;1.044e+00;7.495e-01;7.283e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.037970000;1.044e+00;8.328e-01;8.084e-02;7.980e-01;7.746e-02;1.068e+00;1.065e+00;8.018e-01;1.335e-01;1.044e+00;7.495e-01;7.276e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.040970000;1.044e+00;8.328e-01;8.058e-02;7.980e-01;7.722e-02;1.068e+00;1.065e+00;8.018e-01;1.333e-01;1.044e+00;7.495e-01;7.253e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.041970000;1.044e+00;8.328e-01;8.050e-02;7.980e-01;7.714e-02;1.068e+00;1.065e+00;8.019e-01;1.332e-01;1.044e+00;7.495e-01;7.245e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.042970000;1.044e+00;8.328e-01;8.041e-02;7.980e-01;7.705e-02;1.068e+00;1.065e+00;8.019e-01;1.331e-01;1.044e+00;7.495e-01;7.237e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.043970000;1.044e+00;8.327e-01;8.032e-02;7.980e-01;7.697e-02;1.068e+00;1.065e+00;8.019e-01;1.330e-01;1.044e+00;7.495e-01;7.229e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.044970000;1.043e+00;8.327e-01;8.023e-02;7.980e-01;7.689e-02;1.068e+00;1.065e+00;8.019e-01;1.329e-01;1.043e+00;7.495e-01;7.221e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.045970000;1.043e+00;8.327e-01;8.015e-02;7.980e-01;7.681e-02;1.067e+00;1.065e+00;8.019e-01;1.329e-01;1.043e+00;7.495e-01;7.213e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.046970000;1.043e+00;8.327e-01;8.006e-02;7.981e-01;7.673e-02;1.067e+00;1.065e+00;8.019e-01;1.328e-01;1.043e+00;7.494e-01;7.205e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.047970000;1.043e+00;8.327e-01;7.997e-02;7.981e-01;7.664e-02;1.067e+00;1.065e+00;8.020e-01;1.327e-01;1.043e+00;7.494e-01;7.197e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.049970000;1.043e+00;8.327e-01;7.979e-02;7.981e-01;7.648e-02;1.067e+00;1.065e+00;8.020e-01;1.326e-01;1.043e+00;7.494e-01;7.181e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.052970000;1.043e+00;8.327e-01;7.952e-02;7.981e-01;7.623e-02;1.067e+00;1.065e+00;8.020e-01;1.323e-01;1.043e+00;7.494e-01;7.157e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.053970000;1.043e+00;8.327e-01;7.943e-02;7.982e-01;7.614e-02;1.067e+00;1.065e+00;8.021e-01;1.322e-01;1.043e+00;7.494e-01;7.149e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.054970000;1.043e+00;8.327e-01;7.934e-02;7.982e-01;7.606e-02;1.067e+00;1.065e+00;8.021e-01;1.322e-01;1.043e+00;7.494e-01;7.141e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.055970000;1.043e+00;8.326e-01;7.925e-02;7.982e-01;7.597e-02;1.067e+00;1.065e+00;8.021e-01;1.321e-01;1.043e+00;7.494e-01;7.133e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.056970000;1.043e+00;8.326e-01;7.916e-02;7.982e-01;7.589e-02;1.067e+00;1.064e+00;8.021e-01;1.320e-01;1.043e+00;7.494e-01;7.125e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.061231000;1.043e+00;8.326e-01;7.877e-02;7.983e-01;7.553e-02;1.067e+00;1.064e+00;8.022e-01;1.317e-01;1.043e+00;7.494e-01;7.090e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.062231000;1.043e+00;8.326e-01;7.868e-02;7.983e-01;7.544e-02;1.067e+00;1.064e+00;8.022e-01;1.316e-01;1.043e+00;7.493e-01;7.081e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
