time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.000000000;1.000e+00;7.979e-01;4.255e-01;7.979e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000001000;1.000e+00;7.979e-01;4.255e-01;7.979e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000002000;1.000e+00;7.979e-01;4.255e-01;7.979e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000004000;1.000e+00;7.979e-01;4.255e-01;7.979e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000008000;1.000e+00;7.978e-01;4.255e-01;7.978e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000016000;1.000e+00;7.978e-01;4.255e-01;7.978e-01;4.255e-01;1.146e+00;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;1.000e+00;9.161e-01;1.000e+00
0.000032000;1.000e+00;7.977e-01;4.255e-01;7.977e-01;4.255e-01;1.146e+00;1.000e+01;8.002e-01;-4.458e-01;1.197e+00;1.000e+00;9.160e-01;1.000e+00
0.000064000;1.000e+00;7.976e-01;4.255e-01;7.976e-01;4.255e-01;1.146e+00;1.000e+01;8.001e-01;-4.459e-01;1.197e+00;1.000e+00;9.159e-01;1.000e+00
0.000080000;1.000e+00;7.975e-01;4.255e-01;7.975e-01;4.255e-01;1.146e+00;1.000e+01;8.000e-01;-4.459e-01;1.197e+00;1.000e+00;9.159e-01;1.000e+00
0.000081000;1.000e+00;7.975e-01;4.255e-01;7.975e-01;4.255e-01;1.146e+00;1.000e+01;8.000e-01;-4.459e-01;1.197e+00;1.000e+00;9.158e-01;1.000e+00
0.000082000;1.000e+00;7.975e-01;4.255e-01;7.975e-01;4.255e-01;1.146e+00;1.000e+01;8.000e-01;-4.459e-01;1.197e+00;1.000e+00;9.158e-01;1.000e+00
0.000084000;1.000e+00;7.975e-01;4.255e-01;7.975e-01;4.255e-01;1.146e+00;1.000e+01;8.000e-01;-4.459e-01;1.197e+00;1.000e+00;9.158e-01;1.000e+00
0.000088000;1.000e+00;7.975e-01;4.255e-01;7.975e-01;4.255e-01;1.146e+00;1.000e+01;8.000e-01;-4.459e-01;1.197e+00;1.000e+00;9.158e-01;1.000e+00
