time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-6.941e-09;8.332e-01;1.216e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;4.804e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;-5.414e-09;8.332e-01;4.900e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;2.080e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;2.186e-01;1.311e-01;-5.099e-01;6.000e-01;-2.333e+00;2.186e-01;8.333e-01;3.431e-03;2.186e-01;5.246e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000010000;2.186e-01;1.311e-01;-5.099e-01;6.000e-01;-2.333e+00;2.186e-01;8.333e-01;3.431e-03;2.186e-01;5.246e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000122000;2.186e-01;1.311e-01;-5.099e-01;6.000e-01;-2.333e+00;2.186e-01;8.333e-01;3.431e-03;2.186e-01;5.246e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000506000;2.186e-01;1.313e-01;-5.099e-01;6.004e-01;-2.333e+00;2.186e-01;8.337e-01;3.774e-03;2.186e-01;5.250e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000719000;2.186e-01;1.313e-01;-5.099e-01;6.008e-01;-2.332e+00;2.186e-01;8.341e-01;4.345e-03;2.186e-01;5.254e-03;-2.040e-02;1.000e+01;8.333e-01;7.540e-04
30.000975000;2.187e-01;1.315e-01;-5.100e-01;6.014e-01;-2.332e+00;2.187e-01;8.348e-01;5.486e-03;2.187e-01;5.261e-03;-2.040e-02;1.000e+01;8.333e-01;7.540e-04
30.001871000;2.194e-01;1.327e-01;-5.110e-01;6.049e-01;-2.329e+00;2.194e-01;8.389e-01;1.504e-02;2.194e-01;5.308e-03;-2.044e-02;1.000e+01;8.333e-01;7.540e-04
30.001935000;2.194e-01;1.328e-01;-5.111e-01;6.052e-01;-2.329e+00;2.195e-01;8.393e-01;1.606e-02;2.194e-01;5.312e-03;-2.044e-02;1.000e+01;8.333e-01;7.540e-04
