time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.000000000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000001000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000002000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000003000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000005000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000009000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000017000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000033000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000048000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000049000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000050000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000052000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000056000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000064000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000080000;1.044e+00;8.327e-01;6.096e-05;7.979e-01;5.841e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000112000;1.044e+00;8.327e-01;5.981e-05;7.979e-01;5.730e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000176000;1.044e+00;8.327e-01;5.981e-05;7.979e-01;5.730e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000240000;1.044e+00;8.327e-01;5.865e-05;7.979e-01;5.619e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000304000;1.044e+00;8.327e-01;5.749e-05;7.979e-01;5.508e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000368000;1.044e+00;8.327e-01;5.517e-05;7.979e-01;5.286e-05;1.051e+00;1.000e+01;8.083e-01;2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000432000;1.044e+00;8.327e-01;5.170e-05;7.979e-01;4.953e-05;1.051e+00;1.000e+01;8.083e-01;2.060e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000496000;1.044e+00;8.327e-01;4.942e-05;7.979e-01;4.735e-05;1.051e+00;1.000e+01;8.083e-01;2.060e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000560000;1.044e+00;8.327e-01;4.479e-05;7.979e-01;4.291e-05;1.051e+00;1.000e+01;8.083e-01;2.060e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000688000;1.044e+00;8.327e-01;3.431e-05;7.979e-01;3.287e-05;1.051e+00;1.000e+01;8.083e-01;2.059e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000803000;1.044e+00;8.327e-01;2.240e-05;7.979e-01;2.147e-05;1.051e+00;1.000e+01;8.083e-01;2.058e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.000918000;1.044e+00;8.327e-01;7.387e-06;7.979e-01;7.078e-06;1.051e+00;1.000e+01;8.083e-01;2.056e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001000000;1.044e+00;8.327e-01;-5.371e-06;7.979e-01;-5.146e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001001000;1.044e+00;8.327e-01;-5.371e-06;7.979e-01;-5.146e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001002000;1.044e+00;8.327e-01;-5.371e-06;7.979e-01;-5.146e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001004000;1.044e+00;8.327e-01;-6.529e-06;7.979e-01;-6.256e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001008000;1.044e+00;8.327e-01;-6.529e-06;7.979e-01;-6.256e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001016000;1.044e+00;8.327e-01;-7.687e-06;7.979e-01;-7.366e-06;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001032000;1.044e+00;8.327e-01;-1.116e-05;7.979e-01;-1.069e-05;1.051e+00;1.000e+01;8.083e-01;2.055e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001064000;1.044e+00;8.327e-01;-1.575e-05;7.979e-01;-1.510e-05;1.051e+00;1.000e+01;8.083e-01;2.054e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001128000;1.044e+00;8.327e-01;-2.850e-05;7.979e-01;-2.730e-05;1.051e+00;1.000e+01;8.083e-01;2.053e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001256000;1.044e+00;8.327e-01;-5.395e-05;7.979e-01;-5.170e-05;1.051e+00;1.000e+01;8.083e-01;2.051e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001384000;1.044e+00;8.327e-01;-8.289e-05;7.979e-01;-7.942e-05;1.051e+00;1.000e+01;8.083e-01;2.048e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001512000;1.044e+00;8.327e-01;-1.165e-04;7.979e-01;-1.116e-04;1.051e+00;1.000e+01;8.083e-01;2.045e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001640000;1.044e+00;8.327e-01;-1.512e-04;7.979e-01;-1.448e-04;1.051e+00;1.000e+01;8.083e-01;2.041e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001768000;1.044e+00;8.327e-01;-1.894e-04;7.979e-01;-1.815e-04;1.051e+00;1.000e+01;8.083e-01;2.038e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.001896000;1.044e+00;8.327e-01;-2.303e-04;7.979e-01;-2.206e-04;1.051e+00;1.000e+01;8.083e-01;2.034e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.002024000;1.044e+00;8.327e-01;-2.731e-04;7.979e-01;-2.617e-04;1.051e+00;1.000e+01;8.083e-01;2.030e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.002280000;1.044e+00;8.327e-01;-3.657e-04;7.979e-01;-3.504e-04;1.051e+00;1.000e+01;8.083e-01;2.021e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.002511000;1.044e+00;8.327e-01;-4.560e-04;7.979e-01;-4.369e-04;1.051e+00;1.000e+01;8.083e-01;2.013e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.002741000;1.044e+00;8.327e-01;-5.490e-04;7.979e-01;-5.260e-04;1.050e+00;1.000e+01;8.083e-01;2.004e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.002971000;1.044e+00;8.327e-01;-6.462e-04;7.979e-01;-6.192e-04;1.050e+00;1.000e+01;8.083e-01;1.995e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.003202000;1.044e+00;8.327e-01;-7.449e-04;7.979e-01;-7.138e-04;1.050e+00;1.000e+01;8.083e-01;1.985e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.003432000;1.044e+00;8.327e-01;-8.467e-04;7.979e-01;-8.113e-04;1.050e+00;1.000e+01;8.083e-01;1.976e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.003663000;1.044e+00;8.327e-01;-9.497e-04;7.979e-01;-9.100e-04;1.050e+00;1.000e+01;8.083e-01;1.966e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.003893000;1.044e+00;8.327e-01;-1.051e-03;7.979e-01;-1.007e-03;1.050e+00;1.000e+01;8.083e-01;1.956e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.004354000;1.044e+00;8.327e-01;-1.255e-03;7.979e-01;-1.202e-03;1.050e+00;1.000e+01;8.083e-01;1.937e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.004815000;1.044e+00;8.327e-01;-1.454e-03;7.979e-01;-1.393e-03;1.050e+00;1.000e+01;8.083e-01;1.918e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.005275000;1.044e+00;8.327e-01;-1.646e-03;7.979e-01;-1.577e-03;1.050e+00;1.000e+01;8.083e-01;1.899e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
0.005736000;1.044e+00;8.327e-01;-1.832e-03;7.979e-01;-1.755e-03;1.050e+00;1.000e+01;8.083e-01;1.882e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.006197000;1.044e+00;8.327e-01;-2.009e-03;7.979e-01;-1.925e-03;1.050e+00;1.000e+01;8.083e-01;1.865e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.006658000;1.044e+00;8.327e-01;-2.175e-03;7.979e-01;-2.085e-03;1.050e+00;1.000e+01;8.084e-01;1.849e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.007579000;1.044e+00;8.327e-01;-2.482e-03;7.979e-01;-2.379e-03;1.050e+00;1.000e+01;8.084e-01;1.820e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.008501000;1.044e+00;8.327e-01;-2.752e-03;7.980e-01;-2.637e-03;1.050e+00;1.000e+01;8.084e-01;1.794e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.009423000;1.043e+00;8.327e-01;-2.986e-03;7.980e-01;-2.862e-03;1.050e+00;1.000e+01;8.084e-01;1.772e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.010344000;1.043e+00;8.327e-01;-3.189e-03;7.980e-01;-3.056e-03;1.049e+00;1.000e+01;8.085e-01;1.753e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
0.011266000;1.043e+00;8.327e-01;-3.361e-03;7.980e-01;-3.221e-03;1.049e+00;1.000e+01;8.085e-01;1.737e-02;1.045e+00;1.000e+00;8.087e-01;1.000e+00
0.012187000;1.043e+00;8.327e-01;-3.506e-03;7.980e-01;-3.360e-03;1.049e+00;1.000e+01;8.085e-01;1.723e-02;1.045e+00;1.000e+00;8.087e-01;1.000e+00
0.013109000;1.043e+00;8.328e-01;-3.627e-03;7.981e-01;-3.476e-03;1.049e+00;1.000e+01;8.085e-01;1.712e-02;1.045e+00;1.000e+00;8.087e-01;1.000e+00
0.014031000;1.043e+00;8.328e-01;-3.726e-03;7.981e-01;-3.571e-03;1.049e+00;1.000e+01;8.086e-01;1.702e-02;1.045e+00;1.000e+00;8.087e-01;1.000e+00
0.014952000;1.043e+00;8.328e-01;-3.807e-03;7.981e-01;-3.648e-03;1.049e+00;1.000e+01;8.086e-01;1.695e-02;1.045e+00;1.000e+00;8.088e-01;1.000e+00
0.016795000;1.043e+00;8.328e-01;-3.923e-03;7.982e-01;-3.760e-03;1.049e+00;1.000e+01;8.086e-01;1.684e-02;1.045e+00;1.000e+00;8.088e-01;1.000e+00
0.018454000;1.043e+00;8.329e-01;-3.983e-03;7.982e-01;-3.817e-03;1.049e+00;1.000e+01;8.087e-01;1.679e-02;1.045e+00;1.000e+00;8.089e-01;1.000e+00
0.020113000;1.043e+00;8.329e-01;-4.012e-03;7.983e-01;-3.845e-03;1.049e+00;1.000e+01;8.087e-01;1.677e-02;1.045e+00;1.000e+00;8.089e-01;1.000e+00
0.021772000;1.043e+00;8.330e-01;-4.017e-03;7.983e-01;-3.850e-03;1.049e+00;1.000e+01;8.088e-01;1.676e-02;1.045e+00;1.000e+00;8.089e-01;1.000e+00
0.023431000;1.043e+00;8.330e-01;-4.008e-03;7.983e-01;-3.841e-03;1.049e+00;1.000e+01;8.088e-01;1.678e-02;1.045e+00;1.000e+00;8.090e-01;1.000e+00
0.025090000;1.043e+00;8.330e-01;-3.989e-03;7.984e-01;-3.823e-03;1.049e+00;1.000e+01;8.088e-01;1.680e-02;1.045e+00;1.000e+00;8.090e-01;1.000e+00
0.026749000;1.043e+00;8.331e-01;-3.964e-03;7.984e-01;-3.799e-03;1.049e+00;1.000e+01;8.089e-01;1.683e-02;1.045e+00;1.000e+00;8.090e-01;1.000e+00
0.028408000;1.043e+00;8.331e-01;-3.938e-03;7.984e-01;-3.774e-03;1.049e+00;1.000e+01;8.089e-01;1.685e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
0.030066000;1.043e+00;8.331e-01;-3.911e-03;7.985e-01;-3.749e-03;1.049e+00;1.000e+01;8.089e-01;1.688e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
0.031725000;1.043e+00;8.332e-01;-3.889e-03;7.985e-01;-3.727e-03;1.049e+00;1.000e+01;8.089e-01;1.690e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
0.035043000;1.043e+00;8.332e-01;-3.859e-03;7.985e-01;-3.698e-03;1.049e+00;1.000e+01;8.090e-01;1.694e-02;1.045e+00;1.000e+00;8.092e-01;1.000e+00
0.038361000;1.043e+00;8.332e-01;-3.848e-03;7.986e-01;-3.688e-03;1.049e+00;1.000e+01;8.090e-01;1.695e-02;1.045e+00;1.000e+00;8.092e-01;1.000e+00
0.041679000;1.043e+00;8.333e-01;-3.860e-03;7.986e-01;-3.699e-03;1.049e+00;1.000e+01;8.090e-01;1.694e-02;1.045e+00;1.000e+00;8.092e-01;1.000e+00
0.044996000;1.043e+00;8.333e-01;-3.890e-03;7.986e-01;-3.728e-03;1.049e+00;1.000e+01;8.091e-01;1.692e-02;1.045e+00;1.000e+00;8.092e-01;1.000e+00
0.048314000;1.043e+00;8.333e-01;-3.938e-03;7.986e-01;-3.774e-03;1.049e+00;1.000e+01;8.091e-01;1.687e-02;1.045e+00;1.000e+00;8.092e-01;1.000e+00
0.051632000;1.043e+00;8.333e-01;-3.996e-03;7.986e-01;-3.830e-03;1.049e+00;1.000e+01;8.091e-01;1.682e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.058267000;1.043e+00;8.333e-01;-4.133e-03;7.986e-01;-3.961e-03;1.049e+00;1.000e+01;8.091e-01;1.669e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064012000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064013000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064014000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064016000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064020000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064028000;1.043e+00;8.333e-01;-4.264e-03;7.986e-01;-4.086e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064044000;1.043e+00;8.333e-01;-4.265e-03;7.986e-01;-4.087e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
0.064076000;1.043e+00;8.333e-01;-4.265e-03;7.986e-01;-4.087e-03;1.049e+00;1.000e+01;8.091e-01;1.657e-02;1.045e+00;1.000e+00;8.093e-01;1.000e+00
