time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;3.110e-09;8.332e-01;5.453e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;-2.315e-09;1.000e+01;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;-5.351e-09;8.332e-01;-2.765e-09;1.000e+00;8.333e-01;7.500e-04;1.000e+00;3.333e-02;6.761e-10;1.000e+01;8.333e-01;7.540e-04
29.999994000;2.186e-01;1.311e-01;-5.099e-01;6.000e-01;-2.333e+00;2.186e-01;8.333e-01;3.431e-03;2.186e-01;5.246e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000122000;2.186e-01;1.311e-01;-5.099e-01;6.000e-01;-2.333e+00;2.186e-01;8.333e-01;3.431e-03;2.186e-01;5.246e-03;-2.039e-02;1.000e+01;8.333e-01;7.540e-04
30.000656000;2.186e-01;1.313e-01;-5.099e-01;6.006e-01;-2.332e+00;2.186e-01;8.339e-01;4.116e-03;2.186e-01;5.252e-03;-2.040e-02;1.000e+01;8.333e-01;7.540e-04
30.006548000;2.295e-01;1.441e-01;-5.268e-01;6.279e-01;-2.296e+00;2.297e-01;8.722e-01;1.569e-01;2.295e-01;5.763e-03;-2.107e-02;1.000e+01;8.333e-01;7.540e-04
30.007228000;2.315e-01;1.444e-01;-5.303e-01;6.237e-01;-2.290e+00;2.317e-01;8.700e-01;1.840e-01;2.315e-01;5.776e-03;-2.121e-02;1.000e+01;8.333e-01;7.540e-04
30.007364000;2.319e-01;1.444e-01;-5.310e-01;6.225e-01;-2.289e+00;2.322e-01;8.693e-01;1.896e-01;2.319e-01;5.775e-03;-2.124e-02;1.000e+01;8.333e-01;7.540e-04
30.022462000;2.683e-01;1.337e-01;-5.910e-01;4.982e-01;-2.203e+00;2.691e-01;7.826e-01;6.636e-01;2.683e-01;5.348e-03;-2.364e-02;1.000e+01;8.333e-01;7.540e-04
30.025790000;2.735e-01;1.312e-01;-5.989e-01;4.797e-01;-2.190e+00;2.743e-01;7.693e-01;7.307e-01;2.735e-01;5.247e-03;-2.396e-02;1.000e+01;8.333e-01;7.540e-04
30.028350000;2.769e-01;1.293e-01;-6.040e-01;4.672e-01;-2.182e+00;2.777e-01;7.604e-01;7.751e-01;2.769e-01;5.174e-03;-2.416e-02;1.000e+01;8.333e-01;7.540e-04
