time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;8.333e-02;1.069e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;8.333e-02;1.069e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.000508000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.979e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.001020000;1.044e+00;8.333e-01;8.333e-02;7.979e-01;7.978e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.500e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.004020000;1.044e+00;8.333e-01;8.327e-02;7.979e-01;7.973e-02;1.069e+00;1.066e+00;8.016e-01;1.357e-01;1.044e+00;7.500e-01;7.494e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.007020000;1.044e+00;8.333e-01;8.315e-02;7.979e-01;7.962e-02;1.069e+00;1.066e+00;8.016e-01;1.356e-01;1.044e+00;7.500e-01;7.484e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.008020000;1.044e+00;8.333e-01;8.311e-02;7.979e-01;7.958e-02;1.069e+00;1.066e+00;8.016e-01;1.355e-01;1.044e+00;7.499e-01;7.480e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.009020000;1.044e+00;8.333e-01;8.305e-02;7.979e-01;7.953e-02;1.069e+00;1.066e+00;8.016e-01;1.355e-01;1.044e+00;7.499e-01;7.475e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.010020000;1.044e+00;8.332e-01;8.300e-02;7.979e-01;7.947e-02;1.069e+00;1.066e+00;8.016e-01;1.354e-01;1.044e+00;7.499e-01;7.470e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.014020000;1.044e+00;8.332e-01;8.275e-02;7.979e-01;7.924e-02;1.069e+00;1.066e+00;8.016e-01;1.352e-01;1.044e+00;7.499e-01;7.447e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.015020000;1.044e+00;8.332e-01;8.268e-02;7.978e-01;7.918e-02;1.069e+00;1.066e+00;8.016e-01;1.351e-01;1.044e+00;7.498e-01;7.441e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.016020000;1.044e+00;8.331e-01;8.261e-02;7.978e-01;7.911e-02;1.069e+00;1.066e+00;8.016e-01;1.351e-01;1.044e+00;7.498e-01;7.435e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.017020000;1.044e+00;8.331e-01;8.254e-02;7.978e-01;7.905e-02;1.069e+00;1.066e+00;8.016e-01;1.350e-01;1.044e+00;7.498e-01;7.429e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.020020000;1.044e+00;8.331e-01;8.232e-02;7.979e-01;7.884e-02;1.069e+00;1.066e+00;8.016e-01;1.348e-01;1.044e+00;7.498e-01;7.408e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.021020000;1.044e+00;8.330e-01;8.224e-02;7.979e-01;7.877e-02;1.069e+00;1.066e+00;8.016e-01;1.347e-01;1.044e+00;7.497e-01;7.402e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.025020000;1.044e+00;8.330e-01;8.192e-02;7.979e-01;7.847e-02;1.069e+00;1.066e+00;8.016e-01;1.345e-01;1.044e+00;7.497e-01;7.373e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.026020000;1.044e+00;8.330e-01;8.184e-02;7.979e-01;7.839e-02;1.069e+00;1.066e+00;8.017e-01;1.344e-01;1.044e+00;7.497e-01;7.366e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.027020000;1.044e+00;8.329e-01;8.176e-02;7.979e-01;7.832e-02;1.068e+00;1.065e+00;8.017e-01;1.343e-01;1.044e+00;7.497e-01;7.359e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.028020000;1.044e+00;8.329e-01;8.168e-02;7.979e-01;7.824e-02;1.068e+00;1.065e+00;8.017e-01;1.342e-01;1.044e+00;7.496e-01;7.351e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.033020000;1.044e+00;8.329e-01;8.126e-02;7.979e-01;7.785e-02;1.068e+00;1.065e+00;8.017e-01;1.339e-01;1.044e+00;7.496e-01;7.314e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.034020000;1.044e+00;8.328e-01;8.118e-02;7.979e-01;7.777e-02;1.068e+00;1.065e+00;8.017e-01;1.338e-01;1.044e+00;7.496e-01;7.306e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.035020000;1.044e+00;8.328e-01;8.109e-02;7.979e-01;7.769e-02;1.068e+00;1.065e+00;8.017e-01;1.337e-01;1.044e+00;7.496e-01;7.298e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.036020000;1.044e+00;8.328e-01;8.101e-02;7.979e-01;7.762e-02;1.068e+00;1.065e+00;8.018e-01;1.336e-01;1.044e+00;7.495e-01;7.291e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.042020000;1.044e+00;8.328e-01;8.049e-02;7.980e-01;7.713e-02;1.068e+00;1.065e+00;8.018e-01;1.332e-01;1.044e+00;7.495e-01;7.244e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.043020000;1.044e+00;8.327e-01;8.041e-02;7.980e-01;7.705e-02;1.068e+00;1.065e+00;8.019e-01;1.331e-01;1.044e+00;7.495e-01;7.236e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.044020000;1.044e+00;8.327e-01;8.032e-02;7.980e-01;7.697e-02;1.068e+00;1.065e+00;8.019e-01;1.330e-01;1.044e+00;7.495e-01;7.229e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.045020000;1.043e+00;8.327e-01;8.023e-02;7.980e-01;7.689e-02;1.068e+00;1.065e+00;8.019e-01;1.329e-01;1.043e+00;7.495e-01;7.221e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.046020000;1.043e+00;8.327e-01;8.014e-02;7.980e-01;7.680e-02;1.067e+00;1.065e+00;8.019e-01;1.329e-01;1.043e+00;7.494e-01;7.213e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.054020000;1.043e+00;8.327e-01;7.943e-02;7.982e-01;7.614e-02;1.067e+00;1.065e+00;8.021e-01;1.322e-01;1.043e+00;7.494e-01;7.149e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.055020000;1.043e+00;8.326e-01;7.934e-02;7.982e-01;7.605e-02;1.067e+00;1.065e+00;8.021e-01;1.322e-01;1.043e+00;7.494e-01;7.141e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.056020000;1.043e+00;8.326e-01;7.925e-02;7.982e-01;7.597e-02;1.067e+00;1.065e+00;8.021e-01;1.321e-01;1.043e+00;7.494e-01;7.132e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.057020000;1.043e+00;8.326e-01;7.916e-02;7.982e-01;7.589e-02;1.067e+00;1.064e+00;8.021e-01;1.320e-01;1.043e+00;7.494e-01;7.124e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.060020000;1.043e+00;8.326e-01;7.889e-02;7.982e-01;7.563e-02;1.067e+00;1.064e+00;8.022e-01;1.318e-01;1.043e+00;7.494e-01;7.100e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.061020000;1.043e+00;8.326e-01;7.879e-02;7.983e-01;7.554e-02;1.067e+00;1.064e+00;8.022e-01;1.317e-01;1.043e+00;7.493e-01;7.092e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.072020000;1.043e+00;8.326e-01;7.777e-02;7.985e-01;7.459e-02;1.066e+00;1.064e+00;8.025e-01;1.308e-01;1.043e+00;7.493e-01;7.000e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.073020000;1.043e+00;8.325e-01;7.768e-02;7.985e-01;7.450e-02;1.066e+00;1.064e+00;8.025e-01;1.307e-01;1.043e+00;7.493e-01;6.991e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.078020000;1.043e+00;8.325e-01;7.721e-02;7.986e-01;7.406e-02;1.066e+00;1.064e+00;8.026e-01;1.303e-01;1.043e+00;7.493e-01;6.949e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.079020000;1.042e+00;8.325e-01;7.711e-02;7.986e-01;7.397e-02;1.066e+00;1.064e+00;8.026e-01;1.302e-01;1.042e+00;7.493e-01;6.940e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.086020000;1.042e+00;8.325e-01;7.644e-02;7.987e-01;7.334e-02;1.065e+00;1.063e+00;8.028e-01;1.296e-01;1.042e+00;7.493e-01;6.879e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.087020000;1.042e+00;8.325e-01;7.634e-02;7.988e-01;7.325e-02;1.065e+00;1.063e+00;8.028e-01;1.295e-01;1.042e+00;7.492e-01;6.871e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.108020000;1.042e+00;8.325e-01;7.427e-02;7.992e-01;7.131e-02;1.064e+00;1.063e+00;8.034e-01;1.277e-01;1.042e+00;7.492e-01;6.684e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
20.109020000;1.042e+00;8.324e-01;7.417e-02;7.993e-01;7.121e-02;1.064e+00;1.062e+00;8.034e-01;1.276e-01;1.042e+00;7.492e-01;6.675e-02;1.000e+01;8.333e-01;-8.333e-02;1.069e+00;5.000e+01;5.000e+01
